DATE,TITLE,SUMMARY
2022-12-13 16:56:39,Ford boosts production of electric F-150 Lightning pickup truck,Ford Motor has added a third production shift to its Michigan plant that produces the electric F-150 Lightning as it looks to boost output.
2022-12-13 16:00:01,Boeing airplane deliveries picked up in November,"Boeing handed over 48 planes last month, most of them 737 Max jetliners."
2022-12-13 14:17:47,Dollar General's new Popshelf stores chase inflation-weary shoppers in the suburbs,"Dollar General said it sees opportunity to grow to 3,000 Popshelf stores across the country."
2022-12-13 12:45:20,United Airlines is buying at least 100 Boeing Dreamliners to replace aging wide-body jets,The massive order is a big boost for Boeing from one of its largest customers.
2022-12-13 16:46:00,"Jim Cramer's Investing Club meeting Tuesday: Inflation cools, stock trim, Eli Lilly","The Investing Club holds its ""Morning Meeting"" every weekday at 10:20 a.m. ET."
2022-12-13 13:45:14,"Workers and consumers say they're likely to favor pro-LGBTQ businesses, new study says",A new report reveals companies that stay silent on LGBTQ issues could turn off their customers and employees.
2022-12-13 16:08:43,Hotel prices and airfare decline as travel demand cools after summer surge,Prices for lodging and airfare came down slightly in November report as travel demand cooled slightly.
2022-12-13 13:54:42,Electric Ford F-150 Lightning named MotorTrend's truck of the year,"The prestigious title and accompanying ""Golden Caliper"" award are highly sought by automakers globally every year."
2022-12-12 22:28:53,Supreme Court upholds California ban on flavored tobacco,The Supreme Court on Monday rejected a bid from the tobacco industry to block a California ban on flavored tobacco products.
2022-12-13 12:55:30,"GM, Stellantis rank as worst automakers for fuel efficiency, even amid EV push, EPA says","Both automakers decreased their fuel economy and increased C02 emissions since the 2016 model-year, as did Hyundai Motor, Mazda and Volkswagen."
2022-12-13 13:37:41,5 things to know before the stock market opens Tuesday,Here are the most important news items that investors need to start their trading day.
2022-12-13 11:55:31,"Antibiotics prices surge in UK amid Strep A outbreak, leaving drugstores 'footing the bill'","Drugstores are warning of shortages of key antibiotics used to treat Strep A, as cases rise in the U.K."
2022-12-13 00:26:11,Cramer's lighting round: I like Danaher over Philips,"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed."
