DATE,TITLE,SUMMARY
2022-12-13 16:46:40,Correctional officer shot outside jail in Atlanta suburb,Police say a correctional officer has been shot and killed outside a jail in an Atlanta suburb
2022-12-13 16:42:08,A slowdown in US inflation eases some pressure on households,Inflation in the United States slowed again last month in the latest sign that price increases are cooling despite the pressures they continue to inflict on American households
2022-12-13 16:47:26,Bald eagle found shot in Wisconsin dies during surgery,A bald eagle shot in Wisconsin has died during surgery to treat its injuries
2022-12-13 18:06:14,"Woman, boyfriend arrested after toddlers injured, later die",A West Virginia woman and her boyfriend have been charged after two toddlers were hospitalized and later died
2022-12-13 17:19:23,Military ID's WWII Army Air Force soldier from New Jersey,Defense Department officials say the remains of an Army Air Force sergeant from New Jersey who died during World War II have been positively identified
2022-12-13 19:53:42,8 hurt in fire at NYPD warehouse where evidence is stored,"Officials say eight people have suffered minor injuries in a fire at a New York Police Department facilty that houses DNA evidence from crime scenes as well as cars, e-bikes and motor scooters"
2022-12-13 19:27:45,US prosecutors: FTX founder Bankman-Fried made illegal campaign donations totaling in the 'tens of millions of dollars',US prosecutors: FTX founder Bankman-Fried made illegal campaign donations totaling in the 'tens of millions of dollars'
2022-12-13 19:27:55,Editorial Roundup: United States,Excerpts from recent editorials in the United States and abroad:
2022-12-13 18:20:18,Scientists declare on same day Hawaii's Kilauea and Mauna Loa volcanoes are no longer erupting,Scientists declare on same day Hawaii's Kilauea and Mauna Loa volcanoes are no longer erupting
2022-12-13 18:20:36,"Inflation is slowing, but still high. What you need to know","After reaching 40-year highs over the summer, price increases in the U.S. are now steadily easing"
2022-12-13 21:40:30,Police: Customer shoots St. Louis KFC employee over no corn,St. Louis police say a KFC employee in St. Louis was hospitalized after a customer shot him because he was upset that the restaurant had run out of corn
2022-12-13 21:36:59,Witness who helped convict man: Testimony still 'haunts' him,A witness whose testimony helped send a man to prison for a killing decades ago has testified his role in the case of Lamar Johnson &ldquo;still haunts&quot; him
2022-12-13 21:16:39,Judge rules against Oklahoma in attempt to execute inmate,A federal judge in Texas has rejected Oklahoma's attempt to have a federal prisoner transferred to state custody so he can be executed
2022-12-13 20:56:32,Scientists declare 2 Hawaii volcanoes have stopped erupting,Scientists have declared on the same day that two active Hawaii volcanoes have stopped erupting
2022-12-13 23:50:27,"Judge: Texas death row inmate should get new, unbiased trial",A court ruling says a Jewish death row inmate who was part of the &ldquo;Texas 7&rdquo; should have his conviction overturned and get a new trial because the judge presiding over his case &ldquo;harbored antisemitic bias.&rdquo;
2022-12-13 23:49:41,Men and dog missing for 10 days found on powerless sailboat,The U.S. Coast Guard says two men and a pet dog have been rescued from a sailboat more than 200 miles off Delaware's coast and 10 days after friends and family last heard from them
2022-12-13 23:40:05,Remains of Confederate general removed from under monument,The remains of a Confederate general have been unearthed in Richmond a day after a statue bearing his name was taken down
2022-12-13 23:33:47,Massachusetts governor seeks pardons in 1980s sex abuse case,A Massachusetts Statehouse panel is weighing whether to approve Gov. Charlie Baker&rsquo;s recommended pardons of two individuals at the center of one the nation&rsquo;s most high-profile sexual abuse trials of the 1980s
2022-12-13 23:32:46,Suspected Russian FSB officer charged in U.S. sanctions case,A suspected officer with Russia&rsquo;s Federal Security Service was among seven people accused by federal prosecutors with helping the country illegally obtain sensitive electronic components from U.S. companies to help Russia&rsquo;s military efforts
2022-12-13 22:40:35,Florida Senate passes property insurance overhaul,"The Florida Senate has approved sweeping legislation that would overhaul the state&rsquo;s property insurance system, which has struggled due to insolvencies, high costs and major storms"
2022-12-13 22:33:58,Florida jury finds Hugo Chavez's ex-nurse guilty of money laundering in closely-watched Venezuela corruption case,Florida jury finds Hugo Chavez's ex-nurse guilty of money laundering in closely-watched Venezuela corruption case
2022-12-13 22:36:27,SD prosecutors drop all charges against Indigenous activist,South Dakota prosecutors have dropped all charges against the head of an Indigenous-led advocacy organization stemming from a protest during then-President Donald Trump&rsquo;s visit to Mount Rushmore
2022-12-13 22:31:23,Army sergeant killed at Georgia base was an Afghan veteran,The Army has identified a soldier who was fatally shot at a Georgia base as a sergeant whose nearly eight years of military service included a deployment to Afghanistan
2022-12-13 22:21:23,"Explosives, drug lab ruled out in deadly Texas explosion",Authorities say they have ruled out a drug lab and explosive devices as the cause of last week&rsquo;s deadly explosion at an underground residence and construction business in Texas
2022-12-13 22:21:39,3 WVa reporters who condemned interview of ex-coal CEO fired,Three newspaper reporters in West Virginia say they have been fired after publicly criticizing their company's video interview with a convicted former coal executive
2022-12-14 01:57:42,Exam finds famed LA mountain lion may have been hit by car,Wildlife experts say the famous Hollywood-roaming mountain lion known as P-22 is drastically underweight and probably was struck and hurt by a car
2022-12-14 01:55:11,Oregon's new high-capacity magazine ban still in court limbo,An Oregon judge on Tuesday extended an order blocking a key part of a tough new voter-approved gun law intended to curtail mass shootings but did not immediately rule on its most controversial part &mdash; a ban on high-capacity magazines
2022-12-14 01:45:32,Exam finds famed LA mountain lion may have been hit by car,Wildlife experts say the famous Hollywood-roaming mountain lion known as P-22 is drastically underweight and probably was struck and hurt by a car
2022-12-14 00:57:41,Court hears arguments in Alaska refuge road dispute,A federal appeals court is weighing arguments in a dispute over a land exchange proposed during the Trump administration that is aimed at building a road through a national wildlife refuge in Alaska
2022-12-14 00:31:43,"Alabama women convicted for feeding, trapping stray cats",Two Alabama women have been convicted of misdemeanor crimes because they fed and trapped stray cats
2022-12-14 00:18:07,"Guilty plea on hate, arson charges in Islamic center fire",A man who set a fire that destroyed an Islamic center in southeast Missouri has pleaded guilty to hate crime and arson charges
2022-12-14 00:11:41,"UN envoy: South Sudan leaders must halt violence, spur vote",The U_N_ special envoy for South Sudan is urging the country&rsquo;s leaders on Tuesday to intervene to halt clashes and sexual violence and urging that a two-year delay in holding elections not be used as &ldquo;a holiday break.&rdquo;
2022-12-14 02:13:37,Alaska law officer killed in muskox attack outside his house,The Alaska State Trooper say a court services officer with the agency has died after being attacked by a muskox outside his home near Nome
2022-12-14 04:29:32,Bail set at $1M for man accused in armed courthouse standoff,A judge has set bail at $1 million for a man arrested on suspicion of carrying guns into a courthouse in Washington state
2022-12-14 06:25:15,Mississippi set to execute man for killing 16-year-old girl,A Mississippi man who pleaded guilty to raping and killing a 16-year-old girl is scheduled to be put to death
2022-12-14 06:22:54,Mississippi set to execute man for killing 16-year-old girl,A Mississippi man who pleaded guilty to raping and killing a 16-year-old girl is scheduled to be put to death
2022-12-14 06:24:40,Mississippi set to execute man for killing 16-year-old girl,A Mississippi man who pleaded guilty to raping and killing a 16-year-old girl is scheduled to be put to death
2022-12-14 06:24:00,California reparations task force to talk eligibility,California's first-in-the-nation task force studying reparations for Black residents will discuss potential eligibility requirements and what form reparations could take at a two-day meeting that starts Wednesday
2022-12-14 06:22:23,California reparations task force to talk eligibility,California's first-in-the-nation task force studying reparations for Black residents will discuss potential eligibility requirements and what form reparations could take at a two-day meeting that starts Wednesday
2022-12-14 05:06:23,"Today in History: December 14, U.S. COVID vaccinations begin",Today in History
2022-12-14 15:11:24,Longtime staffer named to lead Scripps National Spelling Bee,The Scripps National Spelling Bee has its third executive director in the past two years
2022-12-14 15:04:45,AP-NORC Poll: Americans say holiday gifts harder to afford,More than half of U.S. adults say it&rsquo;s harder to afford holiday gifts this year
2022-12-14 14:09:57,US military creates space unit in S. Korea amid N. Korea threats,"The U.S. military has formally launched a space force unit in South Korea, a move that will likely enable Washington to better monitor its rivals North Korea, China and Russia"
2022-12-14 11:22:47,US military creates space unit in SKorea amid NKorea threats,"The U.S. military has formally launched a space force unit in South Korea, a move that will likely enable Washington to better monitor its rivals North Korea, China and Russia"
2022-12-14 11:21:14,US military creates space unit in SKorea amid NKorea threats,"The U.S. military has formally launched a space force unit in South Korea, a move that will likely enable Washington to better monitor its rivals North Korea, China and Russia"
2022-12-14 15:36:08,Police: 2 officers slain in Mississippi; shooter also dead,Authorities say two police officers in coastal Mississippi were shot and killed by a woman early Wednesday as they checked on a call at a motel
2022-12-14 16:27:23,"Driver racing on city street hits 2 cars, kills 4-year-old",A 4-year-old boy died after a car that was reportedly racing crossed into oncoming traffic and crashed into two vehicles
2022-12-14 19:10:09,Florida lawmakers seeking to calm property insurance storm,"The Florida House has passed sweeping legislation that would overhaul the state&rsquo;s property insurance system, which has struggled due to insolvencies, high costs and major storms"
2022-12-14 18:23:25,Massachusetts governor abandons pardons in sex abuse case,Massachusetts Gov. Charlie Baker withdrew his request Wednesday seeking pardons for two individuals at the center of one the nation&rsquo;s most notorious sexual abuse trials of the 1980s
2022-12-14 17:37:06,Peru's new government declares 30-day national emergency amid days of violent protests following president's ouster,Peru's new government declares 30-day national emergency amid days of violent protests following president's ouster
2022-12-14 17:35:12,UN council ousts Iran from UN commission backing women,The U.N. Economic and Social Council has voted to immediately oust Iran from the U.N.&rsquo;s premiere global body fighting for gender equality
2022-12-14 20:47:12,Push to repeal California anti-oil law inches closer to goal,"A California law that prohibits new oil and gas wells from being drilled near homes, schools and hospitals could face a referendum in the 2024 election"
2022-12-14 21:32:43,"Police: Suspect shot worker at Amazon hub, then is shot dead",Police say a person with a gun shot and wounded a contract worker outside an Amazon delivery station in Arizona before a second worker who was armed fatally shot the suspect
2022-12-14 20:49:44,Man gets 2.5 years for buying gun used to kill Chicago cop,An Indiana man who pleaded guilty to making an illegal &ldquo;straw&rdquo; purchase of a handgun later used to kill a Chicago police officer was sentenced Wednesday to 2 1/2 years in prison
2022-12-14 20:01:32,St. Louis picks Delaware chief to lead police department,"St. Louis officials have chosen the Wilmington, Delaware, police chief to lead its police department"
2022-12-14 20:48:49,Florida manatees facing starvation fed through program,"Along Florida&rsquo;s East Coast, threatened manatees that are facing starvation are fed through an unprecedented program started last year"
2022-12-14 19:29:11,Jury starts deliberation in Texas officer’s murder trial,A jury began deliberations Wednesday in the murder case against a former Texas police officer charged with fatally shooting a Black woman through a rear window of her home in 2019
2022-12-14 21:32:34,Police: 2 officers killed after 30-minute talk with woman,Authorities say two police officers in coastal Mississippi were shot and killed by a woman who they had talked to for nearly 30 minutes early Wednesday in a motel parking lot
2022-12-14 23:22:20,California reparations task force dives into what is owed,California's first-in-the-nation task force studying reparations for Black residents is meeting in Oakland to discuss potential eligibility requirements and what form reparations could take
2022-12-15 01:09:30,No verdict yet in Texas officer's murder trial,A jury began deliberations Wednesday in the murder case against a former Texas police officer charged with fatally shooting a Black woman through a rear window of her home in 2019
2022-12-15 01:15:24,Diplomats: UN blocks Myanmar military from taking UN seat,Two well-informed U.N. diplomats say a key U.N. committee has again blocked Myanmar&rsquo;s military junta from taking the country&rsquo;s seat at the United Nations
2022-12-15 00:55:55,Music student from China charged with stalking over flyer,A Berklee College of Music student and citizen of China has been arrested for allegedly threatening an individual who posted a flyer in support of democracy in China
2022-12-15 01:05:43,Nation's largest water supplier declares drought emergency,The nation's largest water supplier has declared a drought emergency for all of Southern California
2022-12-15 00:29:30,Report: Texas AG sought driver license data on gender change,Records obtained by The Washington Post show the office of Republican Texas Attorney General Ken Paxton this summer sought data on how many people had changed the gender information on their driver&rsquo;s license
2022-12-15 00:28:35,Man who killed 2 women in Pennsylvania charged in Michigan,A man who pleaded guilty to killing two women in Pennsylvania has been extradited to Michigan to face a first-degree murder charge in the slaying of a pregnant woman who disappeared more than 17 years ago
2022-12-15 00:50:51,Prosecutor in Lamar Johnson case defends his actions,"The former prosecutor who sent Lamar Johnson to prison nearly 28 years ago defended his actions Wednesday, including his use of testimony from a jailhouse snitch"
2022-12-15 00:18:13,Ex-Boy Scout leader gets 12 to 20 years on sex abuse charges,A former troop leader has been sentenced to 12 to 20 years in prison after pleading guilty to two counts of criminal sexual conduct stemming from Michigan&rsquo;s review of child sexual abuse lawsuits against the Boy Scouts of America
2022-12-15 00:23:09,US charges 8 in social media 'pump-and-dump' stock scheme,The government has charged eight men of earning more than $100 million in illicit stock market profits by manipulating their novice-investor followers on social media
2022-12-15 01:17:52,California city agrees to end discriminatory housing policy,Federal civil rights prosecutors say a Southern California city has agreed to end a discriminatory housing program aimed at evicting criminals
2022-12-15 04:39:01,"Elon Musk sells $3.58B worth of Tesla stock, purpose unknown","Elon Musk sold another $3.58 billion worth of Tesla stock this week, but it wasn&rsquo;t clear where the proceeds were being spent"
2022-12-15 04:07:53,US sues Arizona over shipping containers on Mexico border,"The U.S. government has sued Arizona Gov. Doug Ducey and the state over the placement of shipping containers as a barrier on the border with Mexico, saying it is trespassing on federal lands"
2022-12-15 03:43:25,Nevada flower listed as endangered at lithium mine site,U.S. wildlife officials have declared a Nevada wildflower endangered at the only place it&rsquo;s known to exist &mdash; on a high-desert ridge where a lithium mine is planned to help meet growing demand for electric car batteries
2022-12-15 03:24:14,Transgender inmate on Missouri's death row asks for mercy,The first openly transgender woman set to be executed in the U.S. is asking Missouri&rsquo;s governor for mercy
2022-12-15 05:54:38,How Fed's series of rate hikes could affect your finances,The Federal Reserve&rsquo;s move to raise its key rate by a half-point brought it to its highest range in 14 years
2022-12-15 05:02:47,"Today in History: December 15, Bill of Rights takes effect",Today in History
2022-12-15 05:30:17,Report: Native Hawaiians hit by missing and murdered scourge,A new report says the scourge of missing and murdered Indigenous women in Canada and the U.S. mainland also has been devastating for Native Hawaiian girls and women
2022-12-15 14:05:31,"No fuel, no mast, no water: Rescued sailors describe ordeal",Two men who went missing in the Atlantic Ocean for 10 days after a storm hit their sailboat off North Carolina thanked the crew of the tanker that rescued them and said they were lucky to have survived
2022-12-15 14:04:31,Tesla stock slips as Musk sells another $3.58B of its shares,Shares of Tesla are sliding before the market open on Thursday after news broke that CEO Elon Musk sold another $3.58 billion worth of the electric vehicle maker&rsquo;s stock this week
2022-12-15 13:56:50,Retail sales drop at start of key holiday shopping season,"Americans cut back their retail spending last month as the holiday shopping season began amid high prices and rising interest rates that are forcing some families, particularly those with lower incomes, curtail their consumption"
2022-12-15 15:28:28,10-year-old accused of killing mom makes court appearance,"A judge is refusing to lower the $50,000 bail imposed on a 10-year-old Milwaukee boy accused of intentionally killing his mother because she would not buy him a virtual reality headset"
2022-12-15 15:28:18,Massachusetts town hires federal officials to kill coyotes,Locals say the coyotes have killed pets and become a dangerous nuisance.
2022-12-15 15:14:16,Personal issues between 3 men led to shooting outside Amazon,Authorities say personal issues between three men led to a deadly shooting outside an Amazon delivery station in Arizona
2022-12-15 15:06:08,Working at 76: Inflation forces hard choice for older adults,Higher prices throughout much of 2022 have taken their financial toll on older adults in particular
2022-12-15 14:47:40,New MacKenzie Scott website details $14 billion in gifts,"Philanthropist MacKenzie Scott says her donations have yielded more than $14 billion in funding for about 1,600 nonprofits since 2019, according to her long-awaited website Yield Giving, unveiled Wednesday night"
