DATE,TITLE,SUMMARY
2023-01-07 09:00:00,House leadership is in limbo as McCarthy loses 3 rounds of voting for speaker,"House Republican Leader Kevin McCarthy, R-Calif., speaks after a closed-door meeting Tuesday morning with the GOP conference as he pursues the speaker of the House "
2023-01-07 09:00:00,"This was supposed to be Kevin McCarthy's moment. Instead, GOP chaos reigns","Then-House Minority Leader Kevin McCarthy, R-Calif., talks to reporters during a news conference following a GOP caucus meeting at the U.S. Capitol on Feb. 13, 2019 "
2023-01-07 09:00:00,The 118th Congress is off to a historic start. Here's a look at the first day,"The House of Representatives holds a vote on speaker of the House on Jan. 3, the first day of the 118th Congress. Kent Nishimura/Los Angeles Times via Getty Images "
2023-01-07 09:00:00,Biden announces new border control measures and legal pathways to some migrants,"President Joe Biden speaks about border security in the Roosevelt Room of the White House, on Thursday. Vice President Kamala Harris stands at left. Biden plans to visit the southern U.S. border next week "
2023-01-07 09:00:00,The House last struggled to elect a speaker 100 years ago. Here's what happened,"Rep. Kevin McCarthy, R-Calif., is flanked by Rep. Patrick McHenry, R-N.C., left, and Rep. Tom Emmer, R-Minn., right, in the House chamber as lawmakers meet for a second day to elect a speaker and convene the 118th Congress "
2023-01-07 09:00:00,Millions of workers are subject to noncompete agreements. They could soon be banned,The FTC proposed a new rule banning noncompete agreements. Federal Trade Commission chair Lina M. Khan calls them exploitative and widespread 
2023-01-07 09:00:00,Trump and two rioters are sued over the death of Capitol Police officer Brian Sicknick,"The hearse carrying the remains of Capitol Police officer Brian Sicknick drives past police officers saluting after a funeral ceremony at the US Capitol February 3, 2021 in Washington, DC "
2023-01-07 09:00:00,"Meet Cheryl Johnson, the House clerk managing the speaker votes","House Clerk Cheryl Johnson receives a standing ovation in the House chamber on Thursday, the third day of speaker elections "
2023-01-07 09:00:00,These 21 House members didn't vote for Kevin McCarthy. Here's what they want,"Rep. Kevin McCarthy, R-Calif., returns to his office following another disappointing day for the House majority leader. McCarthy has so far failed to become speaker after six rounds of votes "
2023-01-07 09:00:00,Biden's national security adviser is hopeful war over Taiwan can be prevented,"NPR's Steve Inskeep interviews U.S. President Joe Biden's national security adviser Jake Sullivan in Washington, D.C. on Jan. 5, 2023 "
2023-01-17 12:00:00,"With a debt ceiling fight expected, McCarthy suggests a possible deal with Democrats","House Speaker Kevin McCarthy, R-Calif., speaks at a news conference in Statuary Hall of the U.S. Capitol Building on Thursday "
