DATE,TITLE,SUMMARY
2023-01-15 23:13:00,CVS nurse fired after refusing to prescribe birth control over religious beliefs sues pharmacy,A former nurse practitioner for CVS claimed she had been discriminated against for her religious beliefs in a lawsuit filed against the company Wednesday after she had been fired for refusing to prescribe birth control 
2023-01-15 23:13:00,Larry Kudlow: The era of 4000 page omnibus spending bills is over,FOX Business host Larry Kudlow discusses the government's debt limit and ceiling and the GOP's movement to restore a regular budget order on 'Kudlow 
2023-01-15 23:13:00,Million Dollar Listing's Josh Flagg: Housing market nothing like 2008,Million Dollar Listing Los Angeles cast member and real estate broker Josh Flagg discusses if real estate is shifting in favor of the homebuyer on 'The Claman Countdown 
2023-01-15 23:13:00,"Crypto.com cuts 20% of staff, citing economic hurdles and FTX collapse",Crypto.com cuts hundreds of workers in the wake of rival FTX's collapse. A lack of faith in future cryptocurrency markets has sent valuations tumbling 
2023-01-15 23:13:00,Bank of America CEO sees 'mild recession' in 2023 and is preparing for worse,"The U.S. economy is likely headed for a recession in 2023, according to Bank of America CEO Brian Moynihan, who is preparing for a mild downturn this year "
2023-01-15 23:13:00,US debt ceiling will require Treasury 'extraordinary measures' to avoid default,"With the U.S. on track to hit the debt ceiling limit next week, Treasury Secretary Janet Yellen warns 'extraordinary measures' will be taken to navigate the crisis "
2023-01-15 23:12:00,Tesla owners feel 'duped' after company slashes prices,Many Tesla owners are voicing frustration after CEO Elon Musk announced significant price slashes to the massively popular electric cars 
2023-01-15 23:12:00,New York airport close call between two passenger planes on runway under investigation,The FAA and NTSB are investigating a close call between two planes on a runway at JFK International Airport in New York City around 8:45 p.m. on Friday evening 
2023-01-15 23:12:00,"Economic optimism has 'collapsed' globally, survey finds","The 2023 Edelman Trust Barometer found economic optimism across the globe has suffered a ""massive collapse,"" with most developed nations reporting all-time lows "
2023-02-02 15:38:00,Frontier Airlines launches all-you-can-fly summer pass for $399,Low-cost Frontier Airlines has announced a new $399 all-you-can-fly pass allowing travelers to book unlimited flights to domestic and international destinations over the summer 
2023-02-02 15:38:00,"Private sector job growth cools to 106,000 in January, lowest in 2 years: ADP","Private U.S. companies added just 106,000 new workers in January as weather-related issues, including severe flooding across California, disrupted hiring "
2023-02-02 15:38:00,"As Tesla ignites an EV price war, suppliers brace for Musk seeking givebacks","Most Tesla suppliers, which include battery makers Panasonic, LG Energy Solution, and CATL, as well as Italian casting machine maker IDRA Group, avoid discussing the carmaker publicly "
2023-02-02 15:38:00,US manufacturing sector sinks further in January,The ISM survey's forward-looking new orders sub-index plunged to 42.5 in January from 45.1 in December. It was the fifth straight month that this measure has contracted 
2023-02-02 15:38:00,"EV maker Rivian cutting 6% of workforce, but manufacturing jobs spared",Electric vehicle maker Rivian Automotive announced that it will lay off about 6% of its workforce amid a push to cut costs and reach profitability in a competitive EV market 
2023-02-02 15:38:00,Fed raises interest rates by a quarter point but signals inflation fight's not over,The Federal Reserve on Wednesday enacted its eighth consecutive interest rate hike as it attempts to cool inflation without triggering an economic recession 
2023-02-02 15:38:00,US return-to-office rate rises above 50% for first time since pandemic began,"Office use at 50.4% in survey of 10 major US cities. In a blow to remote-work, office use climbed above 50% for the first time since the coronavirus pandemic began "
2023-02-02 15:38:00,Rand Paul: Republicans and Democrats' proposals won't balance the budget,"Sen. Rand Paul, R-Ky., shares his strategy to balance America's budget and slams Dr. Fauci's handling of the COVID-19 pandemic on 'The Evening Edit "
2023-02-02 15:38:00,Hurricane Ian aftermath: Boat recoveries ongoing in Southwest Florida,"Four months after Hurricane Ian, homeowners and business owners are still struggling to remove boats that traveled several miles during the storm "
2023-02-12 21:05:00,"Biden's fantasy economy: Americans see through SOTU spin on jobs, inflation, deficits",President Biden tried to take credit for what he claims is an improving economy durin ghis State of the Union speech Tuesday night. Americans aren't falling for it 
2023-02-12 21:05:00,Jamie Dimon warns it's too early to declare victory against inflation,"The Federal Reserve may be forced to raise interest rates higher than expected if high inflation persists, according to JPMorgan Chase CEO Jamie Dimon "
2023-02-12 21:05:00,Pilot shortage puts pressure on airline operations,"The pilot shortage is most severe at small, regional airlines, but it could spread to the major carriers. The U.S. has the strictest standards to qualify as a pilot "
2023-02-12 21:05:00,SNAP emergency food benefits ending for millions of residents,Residents of many states who rely on federal assistance to buy food will see benefits shrink when COVID-related emergency allotments come to an end by March 
2023-02-12 21:05:00,Used-car prices unexpectedly spike again as inflation fears return,"Used-vehicle prices rose in January at the fastest monthly pace since 2021, a sign that underlying inflationary pressures in the economy remain strong "
2023-02-12 21:05:00,"Inflation has a 75% chance of rebounding or remaining high, top economist warns","Top economist Mohamed El-Erian forecasts a high chance of inflation in the U.S. economy remaining abnormally high this year, despite the Fed's rate hikes "
2023-02-12 21:05:00,Oil prices jump after Russia announces it will slash production,"Russia announced Friday that it plans to cut oil production by 5%, or 500,000 barrels, beginning in March, sending Brent crude prices soaring higher "
2023-02-12 21:05:00,Rioters take to streets in France over Macron's pension plan,Demonstrations broke out across France on Saturday in opposition to proposed legislation that would increase the minimum retirement age for full state pension from 62 to 64 
2023-02-22 22:00:00,Existing home sales unexpectedly fall in January for 12th straight month,"Sales of previously owned homes fell 0.7% in January from the prior month due to higher mortgage rates, according to the National Association of Realtors "
2023-02-22 22:00:00,"Walmart CEO on food inflation: Some is 'stubborn, mid-double digit'",Executives at Walmart on Tuesday provided their observations on food inflation the company has been seeing as they discussed the retail giant's fourth-quarter earnings 
2023-02-22 22:00:00,Goldman Sachs: three more Fed rate hikes coming this year,"Interest rates are likely to go higher than the Fed previously forecast with inflation remaining abnormally high, according to Goldman Sachs economists "
2023-02-22 22:00:00,"Diversity, equity and inclusion jobs slashed at higher rate than others in recent layoffs","Diversity, equity and inclusion jobs at major corporations have been trimmed at a greater degree than other roles in recent layoffs, according to a recent study "
2023-02-22 22:00:00,Citigroup sees a 'less hard' landing for global economy,Citigroup raised its forecast for global growth slightly to 2.2% for 2023 and expects the Fed to hike interest rates three times 
2023-02-22 22:00:00,Home purchase applications plunge to 28-year low as mortgage rates jump,"Mortgage applications tumbled more than 18% last week, the biggest monthly drop since 2015, as rates climb higher and home prices remain abnormally high "
2023-02-22 22:00:00,War in Ukraine: The economic impact on energy and food one year after Russia's invasion,"The one-year anniversary of Russia's invasion of Ukraine arrives on Friday and the war has caused major economic volatility, particularly in energy and food commodities "
2023-02-22 22:00:00,"Fed officials signal more rate hikes likely amid sticky inflation, minutes show","Minutes from the Federal Reserve's January meeting show that officials expect to continue raising rates in 2023 – and keep them elevated for ""some time "
2023-02-22 22:00:00,President of St. Louis Fed pushes for steeper rate hike amid fears of 1970s-style inflation spiral,"Federal Reserve policymakers should approve a steeper interest rate hike at their next meeting in order to get inflation under control, James Bullard said "
2023-02-22 22:00:00,Impossible Foods CEO chews out Bloomberg article arguing fake meat is just a 'fad',Impossible Burger CEO Peter McGuinness shared the company's response to claims from Bloomberg that plant-based meat is a fad on 'The Claman Countdown 
2023-03-05 15:00:00,Education industry at highest risk for layoffs over next 6 months: survey,"Inaugural CFO survey conducted by Coupa, a cloud based spend management platform, found education sector was most susceptible to layoffs in 2023 in the event of recession "
2023-03-05 15:00:00,Do you have more money in your pocket than last year? Americans respond,"Americans revealed whether they have more, less, or the same amount of spending cash on hand this year compared to 2022, with most people breaking even "
2023-03-05 15:00:00,"America's low labor participation rate 'a social and economic disaster,' experts warn","Millions of able-bodied Americans who ducked out of the workforce during the pandemic are refusing to return, leading economists to sound the alarm over what it means "
2023-03-05 15:00:00,"Fatburger, Johnny Rockets owner takes a bite out of inflation: ‘Not fair’ to jam consumers with higher prices","During an appearance on ""Mornings with Maria,"" Fat Brands CEO Andy Wiederhorn discussed the record year despite inflation and how he feels consumers should be treated "
2023-03-05 15:00:00,Angry Ohio residents confront Norfolk Southern at train derailment town hall: 'Please get our people out',"A town hall meeting in East Palestine, Ohio, involving representatives from Norfolk Southern turned heated as residents vented their anger over the toxic train derailment "
2023-03-05 15:00:00,Steve Forbes rips the Federal Reserve’s rate hikes: ‘They’re overdoing it’,Forbes Media Chairman Steve Forbes surveys the U.S. economy as consumers continue to fend off high interest rates and inflation on ‘Cavuto: Coast to Coast 
2023-03-05 15:00:00,Fed signals more interest rate hikes needed to fight sticky inflation,The Fed said in its semi-annual monetary report to Congress that additional interest rate hikes are necessary with inflation remaining abnormally high 
2023-03-16 07:00:00,"Willow Project to deliver jobs, billions in government revenue",President Joe Biden's approval of the Willow Project is expected to net billions in tax revenue and create new jobs on Alaska's North Slope as ConocoPhillips moves forward 
2023-03-16 07:00:00,"Food, rent and energy prices remain high in February inflation breakdown","Inflation fell but remained persistently high in February, squeezing Americans in the form of higher prices for basic necessities like groceries and rent "
2023-03-16 07:00:00,"FAA investigates another close call, this time at Reagan National Airport, ahead of safety summit","The Federal Aviation Administration is investigating yet another close call, this time between two planes at Ronald Reagan Washington National Airport in Arlington, Virginia "
2023-03-16 07:00:00,Wholesale inflation unexpectedly falls 0.1% in February,"The price producer index unexpectedly dropped in February, evidence that high inflation is beginning to ease, the Labor Department reported on Wednesday "
2023-03-16 07:00:00,Retail sales slip 0.4% in February as consumers pull back on spending,"Americans continued to spend at restaurants, bars and other retail stores in January even as they confronted inflation and rising interest rates "
2023-03-16 07:00:00,FBI arrests exiled Chinese social media mogul in alleged $1B fraud scheme used to fund luxurious NYC lifestyle,"The FBI arrested exiled Chinese businessman Ho Wan Kwok, also known as ""Miles Guo,"" in an alleged $1 billion fraud scheme used to fund his luxurious lifestyle in the New York City area "
2023-03-16 07:00:00,Egg prices still up 55% over last year despite slight reduction in February,"While consumer egg prices saw a slight pullback in February, they continue to be significantly up from a year ago, according to the latest consumer price index data Tuesday "
2023-03-16 07:00:00,"Silicon Valley Bank reckless with risk, ESG push: State Financial Officers",The State Financial Officers Foundation is criticizing the now-failed Silicon Valley Bank for failing to properly manage risk while pursuing ESG initiatives 
