DATE,TITLE,SUMMARY
2023-01-10 17:27:55,Biden: North America should be ‘clean energy powerhouse of the world’,
2023-01-12 19:00:00,New study raises the heat on Exxon's secret climate research,"""ExxonMobil didn’t just know ‘something’ about global warming decades ago — they knew as much as academic and government scientists knew,"" researchers write in the journal Science. Still, the company ""worked to deny it."""
2023-01-14 17:02:06,4 things to know about the gas stove frenzy,The media storm surrounding gas stoves has shined a light on the environmental effects of the appliances and existing policies governing them. Here's what to know.
2023-01-14 12:00:00,What the right’s gas stove freakout was really about,The Biden administration isn't proposing to outlaw the fossil-fuel-powered appliances. But they're at the center of a growing nationwide debate about city and state gas bans — and the latest Washington culture war.
2023-01-23 18:14:32,Big winners from Biden's climate law: Republicans who voted against it,"GOP lawmakers voted en masse against Biden’s signature bill. But roughly two-thirds of green-energy projects announced since it became law are going to Republican-held congressional districts, a POLITICO analysis found."
2023-01-25 16:04:43,Republicans launch newest fight against Biden's oil drawdowns,A bill to limit releases from the Strategic Petroleum Reserve seeks to blunt the political gains that Democrats have gained from lower gasoline prices.
2023-01-27 18:23:58,House GOP passes bill to curb Biden's use of oil reserve,The bill is largely a messaging effort by Republicans.
2023-02-04 13:00:00,China’s Mideast buildup stirs security worries for U.S.,"Chinese state-owned companies are making billions of dollars in investments near the Strait of Hormuz, one of the world's prime conduits for oil shipments — a move that could lay the groundwork for a future military presence."
2023-02-04 12:00:00,Shrinking Colorado River hands Biden his first climate brawl,"California, Arizona and Nevada are among the states at odds over how to divide the river's water — a fight among powerful political and economic interests with dire consequences."
2023-02-08 14:18:48,Europe moves from anger toward acceptance of U.S. climate law,"After meeting with U.S. officials, ministers from France and Germany said the need for Europe to respond with its own subsidy package is clearer than ever."
2023-02-10 20:57:55,"EPA's refinery exemptions denial not subject to Congressional Review Act, GAO says",The determination closes the door on potential efforts by lawmakers to use the law to undo the agency's action.
2023-02-10 16:00:00,How Biden's climate spending could transform Nevada,"Nevada is receiving billions of dollars in support from the Biden administration to boost electric vehicles and batteries, a development that is set to upend the state's economy and influence the nation's clean energy targets."
2023-02-10 15:58:14,Nevada Gov. Lombardo's awkward moment with Energy Secretary Granholm,
2023-02-10 09:30:00,What climate law? Voters clueless about Biden's top achievement,"The president is hitting the road to get the message out on the Inflation Reduction Act, an effort that may be crucial to his hopes for 2024."
2023-02-13 17:02:41,"Watch: Ohio train derailment leads to massive flames, toxic fumes",
2023-02-13 23:15:49,GOP's newest attack on Biden’s climate law: China,GOP objections to Chinese involvement in clean-energy projects threaten to complicate the president's efforts to create a U.S.-based supply chain for green power.
2023-02-13 23:10:34,"Ford to build EV battery plant in Michigan, use Chinese tech","The $3.5 billion project will allow the company to take advantage of tax breaks in the Inflation Reduction Act, although it will utilize battery technology owned by a Chinese-based company."
2023-02-15 20:58:43,Dead fish spotted after Ohio train derailment causes toxic chemical spill,
2023-02-15 18:45:21,DeWine blames Ohio rail company for chemical spill: 'They should pay',
2023-02-17 15:16:47,Surveillance video: Ohio train ignited sparks ahead of derailment,
2023-02-16 21:32:20,EPA chief promises results after Ohio train crash,"The derailment of the 150-car train sent several tankers carrying hazardous chemicals tumbling off the tracks in the 4,700-person village of East Palestine, Ohio."
2023-02-20 12:00:00,‘My kids are being poisoned’: How aviators escaped America’s war on lead,Lead was removed from gasoline decades ago. So why is aviation fuel still laced with the metal — a neurotoxin tied to developmental problems in children?
2023-02-19 19:47:25,John Kirby denies U.S. sabotaged Nord Stream pipelines,"""It’s a completely false story. There is no truth it,"" Kirby said when asked about reporting by journalist Seymour Hersh alleging U.S. involvement."
2023-02-22 15:39:33,EPA on Ohio derailment: Norfolk Southern will pay for everything,
2023-02-21 23:09:18,EPA orders Norfolk Southern to pay for train crash clean-up,"If the company doesn't complete any part of the plan, EPA will do it and charge Norfolk Southern three times the cost."
2023-02-23 22:54:03,How American energy helped Europe best Putin,"Moscow bet its energy shipments to Europe would stifle the opposition to its invasion of Ukraine. Instead, it sparked a backlash that has dramatically altered global trade."
2023-02-25 12:00:00,Why Russia's war is causing blackouts in Asia,The fighting on Ukrainian battlefields has disrupted the supply of energy worldwide. Some of the biggest impacts are happening in countries far from the war.
2023-02-25 00:08:13,"Air around East Palestine still has high chemical levels — but risk isn't 'imminent,' researchers say",Some local residents have complained about unusual ailments such as bloody noses and dizziness.
2023-02-27 15:35:57,Kerry to stay on as Biden's top climate diplomat,"Kerry's relationship with his Chinese counterpart, Xie Zhenhua, has been a rare bright spot between the United States and China."
2023-02-28 12:00:00,"DeSantis, Pence allies launching campaign to speed energy approvals","A new group aims to spend up to $10 million to sway Congress to loosen federal rules for both fossil fuel projects and green power. A major element: putting ""the right pressure"" on vulnerable Senate Democrats."
2023-02-27 18:44:02,'We can’t find people to work': The newest threat to Biden's climate policies,The companies trying to advance a new generation of clean-energy technologies face a struggle: Finding enough people to hire.
2023-03-03 00:52:30,EPA orders dioxin testing at Ohio train crash site,"The order followed weeks of complaints by local residents that EPA wasn’t testing for dioxins, which can form when vinyl chloride is burned."
2023-03-02 21:21:08,New Biden WMD strategy includes small nuke reactors,"One of the emerging concerns for the administration is the small modular reactors that produce clean energy, but which account for a new proliferation risk."
2023-03-08 23:15:49,Norfolk Southern's accident rate spiked over the last decade,"An analysis of federal railroad data shows accidents rising as investigators probe the company's ""safety culture."""
2023-03-08 20:00:00,Oil industry sees a vibe shift on climate tech,The signs that the traditional oil industry is changing were everywhere at the CERAWeek conference.
2023-03-10 22:06:06,"U.S., EU search for climate truce — and a united front against China",A White House meeting between President Joe Biden and Ursula von der Leyen led to pledges to cooperate on critical minerals and subsidy transparency.
2023-03-11 21:27:02,Biden expected to OK Alaska oil project — a blow to his green base,The expected approval of the massive Willow oil project would be just the latest shift by Biden toward the political center before a potential reelection bid.
2023-03-13 12:43:10,Biden administration to approve controversial Alaskan oil project,The decision will allow ConocoPhillips to develop three drilling sites at its proposed Willow project on federal land in the National Petroleum Reserve-Alaska.
2023-03-12 22:43:05,Biden to put Arctic waters off limits to new oil leases as Willow decision looms,"The new rules would not affect the controversial Willow project, which the administration is expected to greenlight this week, because ConocoPhillips already has leases."
2023-03-14 14:07:11,Biden EPA launches landmark push to curb ‘forever chemicals’ in drinking water,It’s an aggressive move that represents what health experts and community activists say is a long-overdue effort.
2023-03-13 22:38:00,"Biden angers allies, fails to soothe critics with compromise on Alaska oil",Biden’s decision to allow ConocoPhillips to build its massive Willow oil project on federal land in the Alaska wilderness is causing an uproar.
2023-03-13 18:19:36,Seven things to know about Biden’s big oil move,The Biden administration’s approval of a massive oil and gas drilling project on public lands in Alaska sparked a backlash from environmentalists amid cheers from the state’s congressional delegation.
2023-03-13 12:43:10,Biden administration approves controversial Alaskan oil project,The decision will allow ConocoPhillips to develop three drilling sites at its proposed Willow project on federal land in the National Petroleum Reserve-Alaska.
2023-03-15 13:00:00,"Murkowski won big time with Biden’s oil project. She knows it, too.",The Alaska Republican details her years-long campaign to win over the president's team.
2023-03-14 21:35:22,Greens sue Biden over Willow oil project approval,The groups charge BLM with failing to consider the project's impacts on lands used for subsistence by Alaska Natives and argue the Fish and Wildlife Service failed to properly consider Willow's potential impacts on endangered species such as polar bears.
2023-03-14 16:50:42,Biden's green allies promise lawsuit over Alaska oil project,The approval of the Willow oil project is setting the stage for a legal battle that may have the administration and Republicans on one side and environmentalists on the other.
2023-03-14 16:42:04,Bank collapse throws a chill over clean energy industry,"Silicon Valley Bank's failure dealt a blow to climate startups. It was the bank that would ""always pick up the phone when other large money center banks wouldn't,"" a tech-sector analyst said."
2023-03-15 18:01:17,Schumer slams House GOP's energy permitting bid,"The Senate Majority Leader called the GOP's opening pitch to ease permitting rules a ""nonstarter."""
2023-03-16 19:43:41,Backlash hits Audubon after refusal to drop slave-holder's name,A vice chair of the National Audubon Society’s board and two others resigned from the organization’s board Wednesday after the conservation group announced it would keep its name tied to enslaver John James Audubon.
2023-03-20 18:01:15,GOP to energy companies: We’re here to help. Industry: Meh.,"Legislation aimed at speeding approval of projects such as pipelines and power lines amounts to ""half-measures,"" people experienced in federal energy permitting say."
2023-03-21 18:59:07,Biden creates national monuments in Nevada and Texas,The Avi Kwa Ame National Monument in Nevada preserves land considered sacred to Native American tribes. The Castner Range National Monument near El Paso includes a former Army artillery range and testing ground in the Chihuahuan Desert.
2023-03-21 18:05:49,"Advocates praise new monuments, but work remains on access","President Joe Biden, who has vowed to conserve more public lands and waters, will create national monuments in Texas and Nevada. But at the Castner Range National Monument outside El Paso, in particular, a lot of work remains to make the former Army artillery range accessible to the public."
2023-03-22 20:07:20,Treasury guidance on electric vehicle tax credit due next week,"Domestic content measures were critical to winning the support of Joe Manchin, who made it a priority for the law to develop a U.S. EV supply chain and end the industry's dependence on Chinese suppliers."
2023-03-24 17:30:53,U.S. eyeing ways to include Europe in electric car tax breaks,"An upcoming Treasury Department proposal won’t offer tax breaks for electric vehicles containing minerals from Europe, a senior administration official said. But ongoing trade talks could change that."
2023-03-28 17:21:11,Why Puerto Ricans are bracing for more blackouts,President Joe Biden tapped Energy Secretary Jennifer Granholm last year to lead the federal government’s efforts to modernize the grid.
2023-03-30 16:44:18,McCarthy praises energy bill that rolls back Biden climate agenda,
2023-03-30 16:19:38,House Republicans pass marquee energy bill in rebuke of Biden,"The bill won’t advance in the Democratically controlled Senate, but Republicans can use it as a cudgel ahead of the 2024 election."
2023-03-31 13:00:00,IRS rules for electric cars unveiled after months of attacks,"The restrictions on foreign content will reduce how many vehicles can qualify for the $7,500 tax credit, at least temporarily. But the administration hopes it will bring long-term growth, jobs and energy security to the U.S."
2023-04-02 11:00:00,How the climate movement learned to win in Washington,"After a staggering defeat, environmentalists needed a plan they could sell. Thus began a decade-long climb propelled by mass protests, heavy campaign spending and intense lobbying. Then came a final assist from Mother Nature herself."
2023-04-03 01:04:53,"Saudis, other oil giants announce surprise production cuts",Higher oil prices would help fill Russian President Vladimir Putin’s coffers.
2023-04-11 19:13:36,Biden wants to sell Americans on electric cars. And some are eager to buy.,People analyzing the small but growing market for battery-powered cars and trucks say skeptics are missing an important shift: “There's a huge amount of pent-up demand.”
2023-04-11 18:13:23,Biden admin sidesteps painful decisions for Colorado River cuts,A new environmental report moves the Biden Interior Department closer to being able to force states to cut water offtake from the river without picking whether California or Arizona must bear the brunt.
2023-04-12 18:02:08,"EPA chief says new EV rule will spur innovation, save money",
2023-04-12 17:40:19,8 things we learned on an EV road trip,"A 2,888-mile drive across the western United States revealed that a growing roster of EVs face persistent charging challenges."
2023-04-12 17:32:00,Why America's EV chargers keep breaking,"Many electric vehicle chargers across the U.S. do not work properly, creating a significant challenge for the Biden administration's agenda and a shift away from gasoline-powered cars."
2023-04-12 16:47:03,The nerd’s guide to Biden’s newest electric vehicle push,"Here is POLITICO’s breakdown of the 1,475 pages of proposed Environmental Protection Agency regulations that could transform the way Americans get around."
2023-04-12 09:00:00,Biden unveils push to send electric car sales into overdrive,"An EPA proposal to cut cars and light trucks' greenhouse gas pollution in half by 2032 is ""a win for the American people,"" the White House says. But it will have a fight on its hands."
2023-04-11 19:13:36,Who’s thrilled by electric cars? The trend that could help or hurt Biden’s climate agenda.,People analyzing the small but growing market for battery-powered cars and trucks say skeptics are missing an important shift: “There's a huge amount of pent-up demand.”
2023-04-13 08:30:00,Natural gas exporters skirt Washington’s scrutiny of China,"Lawmakers are eying links between the U.S. and China, but there’s little desire to curb U.S. gas shipments that are expected to help drive the industry’s domestic growth."
2023-04-16 13:19:49,Climate envoy Kerry: No rolling back clean energy transition,"“A lot of countries need to step up including ours,"" John Kerry said."
2023-04-17 14:43:26,Lobbying ‘frenzy’ follows Biden’s electric car push,Companies are racing to benefit from billions of dollars in federal spending and incentives.
2023-04-18 21:17:34,Imaging technology shows emissions from Colorado well site,
2023-04-20 18:51:51,Manchin grills Granholm over 'budget busting' electric vehicle rules,"""Y'all broke the law,"" the West Virginia Democrat told President Joe Biden's Energy secretary at a hearing Thursday."
2023-04-20 14:51:15,House GOP’s debt-limit plan seeks to repeal major parts of Democrats’ climate law,The proposal would repeal the host of green energy tax incentives established under Democrats’ Inflation Reduction Act.
2023-04-20 14:12:59,Biden wants to send more climate cash abroad. Republicans want a say.,The financial injection to the Green Climate Fund brings the U.S. contribution to a total of $2 billion. But Biden is facing GOP resistance to his whole climate agenda.
2023-04-21 13:51:46,Biden's Earth Day order aims to ease pollution in poor communities,It’s a long-sought win for residents of communities that bear disproportionate environmental and health burdens.
2023-04-20 21:07:44,GOP’s debt-limit plan would gut Biden’s climate law. White House's response: 'Jobs',"The proposal from Speaker Kevin McCarthy would repeal the Inflation Reduction Act's green energy incentives. But much of that money is going to red states, Democrats counter."
2023-04-20 14:51:15,GOP’s debt-limit plan would gut Biden’s climate law. White House's response: 'Jobs',"The proposal from Speaker Kevin McCarthy would repeal the Inflation Reduction Act's green energy incentives. But much of that money is going to red states, Democrats counter."
2023-04-22 12:34:10,"Extreme weather is nearly universal experience, poll indicates",About half of U.S. adults say they have grown more concerned about the changing climate in the past year.
2023-04-22 11:00:00,One reason the debt fight is getting awkward for Republicans,GOP lawmakers want to repeal clean-energy programs as part of a deal to avert a default. But those programs are creating jobs in Republican-held districts.
2023-04-21 23:04:30,Biden's climate rule for power plants may come next week,The EPA proposal will seek to address the United States' second-biggest source of carbon pollution — and recover from the Supreme Court's rebuke to the agency's powers.
2023-04-21 23:04:30,EPA set to take on a major source of carbon pollution,"A rule expected as soon as next week would limit greenhouse gases from power plants, less than a year after the Supreme Court hobbled the agency’s powers."
